Day,Open,High,Low,Close,Adj Close,Volume
numeric,numeric,numeric,numeric,numeric,numeric,numeric
691,132.127502,134.875,131,134.402496,134.120117,56593600
692,134.539993,134.945007,130.649994,130.877502,130.602539,34108800
693,131.712494,133.824997,130.154999,131.399994,131.123932,36135600
694,131.425003,131.619995,128.850006,129.577499,129.305267,34650000
695,130.324997,132.695007,130.199997,132.347504,132.069443,25991600
696,133.75,134.074997,131.705002,132.612503,132.333893,16727600
697,132.649994,134.125,129.722504,134.014999,133.733459,28695200
698,134.922501,135.287506,132.282501,133.899994,133.618698,29694800
699,133.505005,136.735001,132.342499,135.445007,135.160446,28336000
700,135.875,136.600006,133.289993,133.960007,133.718079,19952000
701,134.485001,135.600006,133.887497,135.582504,135.337631,20224400
702,136.012497,137.3125,135,136.067505,135.821732,22324400
703,135.850006,135.987503,132.815002,133.5,133.258881,27192000
704,133.005005,134.139999,128.682495,129.307495,129.073975,40130000
705,128.690002,130.6875,128.494995,129.722504,129.48822,20776400
706,129.672501,130.199997,128.229996,130.132507,129.897476,20926400
707,130.880005,133.887497,130.774994,133.087494,132.847137,27015600
708,134.397507,134.639999,131.867493,133.604996,133.363708,19301600
709,134.225006,134.372498,132.125,132.425003,132.185837,22311600
710,133.667496,133.794998,131.785004,133.412506,133.17157,23138400
711,133.789993,134.050003,130.705002,132.720001,132.480301,34206400
712,130.747498,133.699997,129.675003,133.322495,133.08168,30233200
713,133.192505,133.372498,130.539993,132.782501,132.542694,18558000
714,132.559998,132.75,130.050003,130.092499,129.857529,17914400
715,130.372498,131.324997,129.387497,129.9375,129.702835,9788400
716,130.625,130.625,127.6325,129,128.767029,21256400
717,129.25,130.725006,128.422501,129.432495,129.198746,17037200
718,129.902496,132.137497,128.967499,131.457504,131.220093,22539600
719,131.365005,131.509995,129.149994,130.550003,130.314224,19242400
720,131.042496,136.524994,129.625,131.134995,130.898148,56064000
721,130.997498,134.434998,130.869995,134.047501,133.80542,32276000
722,132.225006,132.449997,125.860001,126.144997,125.917168,58042400
723,129.675003,133.777496,128.865005,133.440002,133.19902,46148000
724,133.625,134.210007,130.419998,132.767502,132.527725,29252800
725,134.1875,139.610001,133.625,136.214996,135.968994,51834400
726,137.524994,137.544998,133.449997,134.847504,134.603973,29147600
727,134.899994,136.25,133.850006,135.317505,135.07312,21002800
728,135.75,135.997498,131.804993,132.002502,131.764084,28312000
729,132.279999,133.252502,128.485001,128.595001,128.362747,27778000
730,130.162506,130.940002,128.440002,130.252502,130.017258,22618800
731,131.117493,134.304993,130.567505,133.657501,133.416107,25857200
732,134.184998,139.992493,132.529999,138.675003,138.424545,33778000
733,137.399994,138.417496,136.272507,137.125,136.877335,24682000
734,137.817505,138.285004,132.365005,136.532501,136.285934,25111200
735,135.804993,136.447495,133.875,134.352493,134.109848,16398000
736,132.300003,132.327499,127.9375,129.177505,128.944214,37127200
737,129.962494,133.397507,129.604996,130.509995,130.274277,22831600
738,130.75,133.347504,129.115005,129.897507,129.662918,27155200
739,130.532501,132.707504,129.027496,132.369995,132.130936,21720400
740,133.987503,135.720001,132.854996,135.567505,135.322678,22044000
741,136.360001,139.317505,135.164993,135.304993,135.060638,24540800
742,135.309998,136.735001,133.377502,136.642502,136.395737,20134000
743,137.25,137.372498,135.457504,135.910004,135.664551,16915200
744,137.272507,144.737503,137.272507,144.387497,144.12674,43462400
745,143.407501,145.832504,142.225006,142.632507,142.374893,28756000
746,144.632507,149.050003,143.414993,147.642502,147.37587,48535200
747,149.802505,152.722504,149.25,152.507507,152.232086,45082800
748,150.5,152.912506,147.75,149.612503,149.342285,37475600
749,150.642502,153.725006,149.5,153.302505,153.025635,32196000
750,151.710007,152.235001,147.800003,149.059998,148.790787,27475600
751,147.289993,148.732498,145.75,148.289993,148.022171,23386800
752,150.244995,151.770004,148.467499,149.264999,148.995407,27172400
753,147.747498,151.332504,143.25,143.557495,143.298218,32588400
754,140.752502,142.387497,133.895004,141.419998,141.164597,39178000
755,141.227493,145.067505,137.559998,144.990005,144.728149,44832000
756,140.455002,143.747498,132.162506,133.074997,132.834641,82443600
757,137.524994,138.544998,133.610001,137.145004,136.897308,50093200
758,138.75,139.25,135.532501,138.417496,138.167496,35318400
759,139,139.205002,133.960007,134.0625,133.820389,26411600
760,134.262497,134.514999,127.987503,128.047501,127.816238,37759200
761,128.007507,129.75,120.837502,123.702499,123.47908,57334400
762,125.5,125.5,116.792503,124.614998,124.389931,54284000
763,124.5,124.712502,115.665001,115.932503,115.723137,54311200
764,121.302498,126.167503,120.592499,125.202499,125.019516,52182400
765,128.404999,129.800003,124.574997,124.682503,124.50029,38437600
766,129.5,130.462494,127.345001,129.934998,129.745087,29991600
767,126.482498,128.887497,125.900002,128.559998,128.372101,24396400
768,128.647507,132.067505,127.672501,131.912506,131.719711,22198800
769,133.565002,135.125,131.167496,132.912506,132.718246,27212800
770,130.397507,134.532501,129.895004,133.412506,133.217514,24386400
771,131.365005,131.839996,127.169998,127.224998,127.039063,29389600
772,127.5,129.214996,126.125,128.457504,128.269775,29920800
773,129.127502,133.945007,129.067505,131.862503,131.6698,29780400
774,132.542496,133.445007,130.212494,130.707504,130.516464,22204800
775,131.512497,131.592499,126.3675,126.43,126.245224,24584000
776,124.995003,127.147499,122.720001,125.352501,125.169304,29514400
777,125.544998,128.5625,123.735001,128.392502,128.204849,36396800
778,128.202499,130.625,127,129.482498,129.293243,27352000
779,128.419998,129.752502,127.050003,128.717499,128.529373,20020400
780,130.154999,134.705002,129.824997,133.482498,133.287415,31477600
781,135.722504,138.699997,135.112503,138.117493,137.915649,30827600
782,138.675003,140.139999,137.330002,139.875,139.670578,25567200
783,139.997498,140.542496,137.735001,138.615005,138.412415,19174400
784,138.807495,142.434998,137.115005,141.434998,141.228271,25128400
785,142.527496,144.714996,142.490005,143.169998,142.960754,24441600
786,142.139999,144.080002,141.75,144,143.789536,19517200
787,142.897507,153.524994,141.392502,152.089996,151.867722,86932400
788,152.315002,157,151.257507,156.794998,156.565842,67621200
789,156.25,157.205002,152.274994,152.770004,152.546738,38550000
790,156.625,162.142502,156.315002,161.372498,161.136642,59848000
791,160.529999,161.657501,158.652496,159.125,158.892441,33520800
792,155.365005,158.074997,152.330002,153.617493,153.39296,40442000
793,153.232498,154.970001,149.630005,151.712494,151.490768,33413200
794,151.1875,153.625,151.022507,153.604996,153.380508,21677600
795,153.75,154.384995,147.835007,148.502502,148.285461,27778800
796,149.342499,153.350006,149.002502,152.652496,152.429398,22750000
797,151.850006,154.789993,151.25,154.779999,154.553787,19779600
798,155.785004,156.705002,153.544998,153.817505,153.592697,16457200
799,153.645004,155.322495,152.154999,152.767502,152.544235,20941600
800,154,154.365005,150.714996,153.247498,153.023529,17319600
801,151.744995,153.649994,149.970001,150.095001,149.875626,20191200
802,151.25,152.467499,147.875,148.367493,148.150635,20391200
803,146.372498,146.375,140.102493,143.512497,143.30275,40532400
804,147.089996,148.134995,143.875,144.585007,144.373703,29202400
805,144.952499,145.712494,142.179993,145.229996,145.017761,19338000
806,148.082504,149.707504,146.717499,148.122498,147.905991,22932800
807,147.872498,148.059998,142.5,142.657501,142.449005,26890400
808,138.25,143.547501,137.5,143.0625,142.853424,28558400
809,140.095001,142.602493,137.092499,137.585007,137.383926,30340800
810,140.337494,140.807495,134.589996,136.652496,136.452774,28540400
811,138.899994,143.279999,137.485001,142.429993,142.221832,25861600
812,141.570007,141.692505,138.535004,141.654999,141.447983,21698000
813,142.669998,144.042496,140.039993,140.157501,139.952652,18625600
814,135.664993,140.794998,135.432495,140.657501,140.451935,34400000
815,143.024994,146.837494,142.705002,146.125,145.911438,32159200
816,151.637497,152.220001,148.695007,149.917496,149.69838,67299200
817,152.125,157.449997,151.759995,156.119995,155.89183,55481600
818,157.660004,158.184998,154.824997,156.477493,156.248779,43540800
819,157.342499,157.9375,155.862503,157,156.770554,37044000
820,156.997498,157.5,154.600006,154.880005,154.653641,58147600
821,155.009995,162.774994,155.009995,162.445007,162.207596,64453600
822,162.699997,163.882507,159.032501,162.645004,162.407318,47280400
823,162.522507,169.1875,162.354996,167.782501,167.537277,59416800
824,167.007507,172.589996,165.830002,169.697495,169.449478,58000800
825,171.125,176.610001,170.955002,175.782501,175.525604,61712000
826,175.712494,178.125,171.927505,176.190002,175.93251,57575600
827,175.272507,176.214996,172.509995,174.570007,174.314865,32384800
828,175.157501,175.75,172.557495,173.582504,173.368546,38165600
829,173.5,174.919998,171.759995,174.25,174.035217,28777200
830,174.794998,179.392502,174.4375,178.252502,178.032791,41630800
831,179.059998,180.395004,176.627502,180.1875,179.965393,32137600
832,179.149994,180.162506,177.279999,177.884995,177.665726,24303200
833,177.907501,179.547501,175.845001,178.102493,177.882965,30712400
834,177.744995,188.350006,177.5625,186.572495,186.342514,80965600
835,187.839996,193.75,185.839996,186.387497,186.15773,96885600
836,184.352493,185.365005,178.227493,184.272507,184.045364,67238400
837,184.714996,189.637497,183.860001,188.867493,188.634689,58014400
838,190.077499,191.527496,189.077499,190.572495,190.337601,33235600
839,192.277496,194.199997,190.882507,192.054993,191.818253,32092400
840,192.804993,193.455002,188.945007,190.309998,190.075424,27836400
841,193.612503,200.787506,193.190002,199.850006,199.603653,49543600
842,198.824997,200.987503,196.570007,200.267502,200.020645,36763200
843,199.992493,201.625,198.637497,200.024994,199.778427,32656800
844,201.25,204.559998,200.190002,202.119995,201.87085,48013600
845,204.402496,205.052505,202.877502,204.869995,204.617447,34276400
846,207.375,208.419998,203.502502,206.985001,206.729843,44670800
847,208.535004,208.75,203.320007,203.717499,203.4664,41842800
848,198.565002,201.330002,197.007507,199.027496,198.782166,50330000
849,199.625,200.802505,197.542496,200.502502,200.255341,29662400
850,202.399994,205.327499,201.877502,205.125,204.872131,32198400
851,204.005005,204.612503,201.139999,202.5,202.250381,29070800
852,203.577499,204.177505,197.527496,198.414993,198.17041,38010000
853,198.117493,198.470001,188.585007,189.662506,189.428711,55056400
854,190.304993,191.570007,180.729996,181.610001,181.386139,68822400
855,179.152496,190.419998,178.654999,187.797501,187.566025,74906000
856,187.300003,188.380005,181.639999,186.119995,185.890564,43468700
857,188.820007,195.270004,187.419998,194.100006,193.860748,37101700
858,196.419998,198.869995,192.759995,195.940002,195.698471,32382600
859,196.559998,197,192.5,195.580002,195.338913,19567200
860,193.110001,194.419998,189.139999,192.940002,192.702179,20394300
861,192.649994,196.220001,187.410004,192.080002,191.843231,24886300
862,193.190002,196.460007,189.949997,195.029999,194.789597,20219100
863,195.190002,198.529999,193.279999,196.619995,196.37764,19078100
864,194.179993,196.300003,192.630005,194.990005,194.749649,18349700
865,197,199.610001,193.610001,197.5,197.256561,21744400
866,197.399994,202.220001,192.199997,198.149994,197.905731,30181100
867,199.899994,203.179993,198.279999,202.740005,202.490097,23130900
868,205,207.330002,203.419998,206.369995,206.115616,21143500
869,205.240005,205.699997,202.100006,203.660004,203.408951,17849700
870,204.460007,205.080002,201.429993,202.949997,202.699844,14644300
871,203.220001,204.300003,198.350006,199.360001,199.114273,17923800
872,200.429993,200.490005,194.300003,196.990005,196.747208,18592500
873,198.699997,200.289993,196.199997,199.050003,198.804642,15165200
874,199.050003,202.139999,198.509995,201.880005,201.631165,18306300
875,201.350006,202.869995,194.529999,199.5,199.254089,21087600
876,196.850006,197.699997,192.669998,194.580002,194.340149,20458500
877,195,196.339996,190,190.399994,190.165298,28591300
878,194.940002,204.949997,187.619995,197.979996,197.735962,76655500
879,199.910004,208.649994,199.330002,208.160004,207.903412,67574100
880,209.710007,219.970001,209.5,219.580002,219.309326,57580700
881,217.529999,219.589996,215.350006,217.929993,217.661377,29729900
882,217.369995,224.699997,217.220001,222.130005,221.856186,34770100
883,222,223.399994,217.899994,220.679993,220.40799,23794000
884,221.839996,227.220001,221.669998,226.360001,226.080978,30472200
885,228.300003,230.429993,225.509995,226.880005,226.600342,26258000
886,226.949997,226.949997,221.199997,223.850006,223.613495,25985000
887,224.850006,226.970001,223.570007,224.410004,224.172913,20176700
888,225.179993,225.929993,222.949997,223.960007,223.723389,18783400
889,223.25,229.860001,222,228.429993,228.188644,28053200
890,228.330002,228.990005,225.220001,226.619995,226.380569,19810700
891,225.130005,226.100006,219.770004,223.389999,223.153992,25443400
892,223.119995,225.380005,221.309998,221.770004,221.53569,19685600
893,223.479996,226.259995,222.699997,224.779999,224.542511,24837600
894,226.839996,229.639999,218.580002,221.520004,221.285965,29750000
895,222.75,224.100006,220.860001,222.419998,222.184998,19975500
896,223.089996,223.669998,219.660004,223.410004,223.17395,16653800
897,221.830002,222.770004,219.270004,222.419998,222.184998,15603300
898,223,223.210007,218.300003,219,218.768616,29450300
899,211.460007,214.330002,206.619995,211.130005,210.906937,34944000
900,214.169998,214.25,209.5,212.460007,212.235535,20468800
901,213.660004,219.600006,211.960007,219.410004,219.178192,26872600
902,221.399994,225.350006,218.899994,224.820007,224.582474,24855500
903,220.699997,221.490005,218.610001,220.809998,220.576706,21765500
904,217.100006,217.990005,213.25,216.600006,216.371155,24521500
905,212.139999,214.190002,206.509995,206.990005,206.771317,34306900
906,209.399994,210.169998,204.669998,205.169998,204.953232,21839400
907,207.679993,210.660004,206.880005,207.160004,206.941132,22100900
908,207.5,208.589996,202.029999,207.419998,207.200851,24097800
909,205.039993,205.419998,195.550003,197.320007,197.111542,34563500
910,199.5,206.479996,198.539993,204.509995,204.293915,27928200
911,201.199997,207.199997,200.800003,207,206.781296,29720200
912,210.919998,213.220001,209.720001,210.75,210.527344,25691900
913,211.009995,212.059998,207.75,208.309998,208.089905,15125800
914,205.75,210.630005,205.110001,206.949997,206.731339,16338800
915,208.279999,210.570007,205.279999,206.710007,206.491608,16213400
916,209.179993,209.899994,207.130005,209.389999,209.168762,18065200
917,212.880005,217.550003,211.220001,217.460007,217.23024,24358900
918,218.100006,219.309998,216.619995,218.619995,218.389023,22699400
919,217.490005,222.910004,216.440002,222.220001,221.985214,18949400
920,222.759995,223.789993,220.369995,222.899994,222.664505,16147300
921,223.050003,224.330002,219.820007,221.029999,220.796478,14627600
922,220.970001,227.110001,220.830002,226.919998,226.680252,18759000
923,228.229996,231.300003,225.610001,227.259995,227.019897,24938400
924,229.729996,233.550003,227.699997,231.660004,231.415237,23023500
925,239.889999,252.589996,239.240005,247.169998,246.908859,48589800
926,244.740005,250.899994,242.820007,244.509995,244.251663,24599000
927,248.779999,249.5,245.229996,249.410004,249.1465,23420400
928,250.009995,257.089996,250,255.669998,255.399872,29250300
929,256.48999,258.940002,252.270004,258.269989,257.997101,26574000
930,258.220001,266.779999,258,264.01001,263.731079,29411200
931,266.700012,267.839996,262.350006,265.980011,265.699036,23991000
932,272.290009,313.649994,271.179993,298.01001,297.695129,115363100
933,301.869995,314,294.100006,297.519989,297.205658,85126000
934,301.48999,311,299.070007,308.040009,307.714539,50310100
935,322.820007,323.100006,299.640015,306.570007,306.246094,64674600
936,293.559998,308.5,287.779999,294.589996,294.278748,63620600
937,304.679993,305.899994,297.769989,303.899994,303.578949,33217200
938,300.100006,306.799988,296.299988,303.899994,303.578949,41305400
939,305.519989,306.440002,292.470001,300.25,299.932739,38490900
940,297.589996,303.899994,297.059998,302.029999,301.710907,26448400
941,304.179993,305.089996,288,292.609985,292.300842,42850800
942,323.670013,327.600006,313.209991,316.75,316.415344,78171100
943,322.429993,330.880005,319.049988,329.850006,329.501465,53386700
944,335.170013,346.470001,319,319.559998,319.222382,75433500
945,315.350006,323.600006,308.799988,317.459991,317.124573,53216300
946,314.609985,328.549988,309.279999,326.73999,326.394775,43516200
947,326,327.100006,313.5,315.029999,314.697174,28306900
948,323.660004,334.119995,320.359985,333.76001,333.40741,45496400
949,331.690002,333.529999,318.640015,326.76001,326.414764,62206600
950,332.190002,332.890015,313.799988,314.350006,314.056335,48436800
951,312.140015,324.779999,310.25,321.26001,320.959869,47289000
952,320,321.290009,301.299988,306.929993,306.643219,54432500
953,298.799988,302.410004,280.380005,300.369995,300.089386,65893800
954,309.570007,324.48999,306.51001,324.269989,323.96701,59305300
955,319.98999,322.899994,314.209991,318.26001,317.962677,47555100
956,317.339996,322.049988,304.279999,304.899994,304.615112,48850700
957,311.5,313.049988,298.609985,301.980011,301.697906,48882500
958,302.48999,302.940002,281.160004,281.609985,281.346924,59834400
959,276.98999,286.779999,272.5,283.369995,283.105286,66703500
960,284,305,278.380005,304.589996,304.30545,69829700
961,311.519989,311.600006,280.929993,283.869995,283.604828,70736600
962,279.850006,289.220001,277.600006,278.01001,277.750305,71375800
963,273.049988,281.440002,271.450012,277.190002,276.931061,46184700
964,283.73999,291.200012,274.01001,290.75,290.478363,52438500
965,288.910004,295.549988,284.48999,294,293.725342,39518400
966,297.549988,300.589996,294.309998,296.399994,296.123108,34302200
967,296.600006,310.869995,296.399994,309.450012,309.160919,40368600
968,313.119995,313.299988,300.119995,303.220001,302.936737,42059100
969,302.730011,305.480011,293.660004,300.01001,299.729736,34313900
970,298.269989,304.570007,295.399994,295.859985,295.583588,30886400
971,296.73999,300.299988,293.309998,294.109985,293.835236,26653000
972,298.149994,307.109985,297.850006,301.209991,300.928589,39154700
973,302.769989,304.679993,283.48999,292.899994,292.626373,52715400
974,289.48999,294.160004,275.329987,276.040009,275.782104,49806400
975,276.399994,284.380005,270.649994,281.779999,281.516754,45418600
976,281.410004,284.220001,270.570007,272.470001,272.215454,40993900
977,265.809998,274.690002,256.440002,274,273.744019,59468100
978,273.230011,280.649994,268.390015,278.170013,277.910126,40408900
979,280.670013,285.950012,276.079987,279.98999,279.728394,38341300
980,283.790009,284.799988,264.980011,265.75,265.501709,54017100
981,263,271.970001,262.100006,269.420013,269.168304,39583200
982,262.600006,266.380005,257.700012,259.029999,258.788025,42427000
983,260.790009,265.429993,250.520004,250.669998,250.435837,48831500
984,253.039993,255.789993,240.779999,241.5,241.274384,43518100
985,235.070007,248.229996,232.630005,233.740005,233.521637,71895800
986,223.300003,233.800003,208.880005,233.720001,233.501663,91398200
987,225.460007,229.429993,220,223.240005,223.031448,66461600
988,232.399994,240.570007,223,227.720001,227.507263,75595900
989,235.679993,239.949997,216.75,219.440002,219.235001,57335300
990,220.119995,228.580002,212.960007,228.399994,228.186615,54377400
991,231.820007,245.089996,230.520004,244.860001,244.631241,56468000
992,251.039993,251.449997,238.899994,246.380005,246.149811,51892500
993,257.940002,258.170013,245.529999,252.419998,252.184189,54341900
994,244.580002,250.770004,237.800003,239.479996,239.256271,41017800
995,239.720001,246.350006,236.320007,243.190002,242.962799,35482900
996,243.720001,251.820007,242.020004,247.279999,247.048981,37686800
997,243.589996,252.300003,239.800003,251.080002,250.845444,41035900
998,256.220001,267.25,253.529999,267.049988,266.800476,52428200
999,259.950012,269.25,256,258.23999,257.998718,51320000
1000,259.160004,261.519989,237.729996,239.490005,239.266266,60547200
1001,239.339996,248.75,237.550003,242.669998,242.443298,44042400
1002,249.490005,265.450012,247.839996,264.950012,264.702484,69986900
1003,262.589996,265.820007,255.520004,265.109985,264.862305,73267600
1004,256.299988,257.850006,241.649994,245.070007,244.841049,81059500
1005,246.679993,249.860001,231,236.419998,236.199127,76125500
1006,230.350006,240.639999,230,233.899994,233.681488,63342200
1007,238.020004,241.550003,223.009995,223.869995,223.660873,56651100
1008,210.149994,238,208.899994,237.479996,237.258148,73580100
1009,237.210007,242.169998,233.809998,241.570007,241.34433,52886600
1010,239.919998,246.649994,237.070007,243.850006,243.622208,47731900
1011,242.910004,243.770004,231.320007,234.770004,234.550674,41205600
1012,237.559998,244.089996,234.149994,242.199997,242.014969,38964200
1013,242.619995,243.259995,234.690002,237.139999,236.958817,36509500
1014,233.839996,236.800003,224.820007,229.360001,229.184784,43141500
1015,228.169998,230.330002,213.300003,213.520004,213.356873,45082100
1016,213.089996,223.729996,206.5,215.139999,214.975632,55746700
1017,223.869995,232.199997,222.470001,230.139999,229.964172,49274200
1018,225.309998,227.880005,218.820007,226.580002,226.406891,42806600
1019,230.220001,231.449997,220.460007,221,220.831146,36720900
1020,218.690002,222.619995,211.589996,213.300003,213.137039,38535400
1021,215.179993,230.380005,213.220001,229.729996,229.554474,49199600
1022,235,245.970001,231.720001,244.960007,244.772858,67142200
1023,241.199997,248.419998,239.059998,247.660004,247.470779,47194100
1024,247.990005,265.690002,246.240005,264.529999,264.327911,73071900
1025,265.070007,271.519989,259.670013,267.339996,267.135742,59172700
1026,267.269989,272.380005,260.720001,265.23999,265.037354,54700700
1027,261.26001,266.119995,255.75,256.339996,256.144165,50212000
1028,261.660004,283.200012,259.070007,281.5,281.284912,87737900
1029,278.859985,283.579987,272.709991,276.920013,276.708435,57901600
1030,277.559998,282.5,272.059998,282.190002,281.974426,42549400
1031,286.950012,289.459991,279.799988,286.559998,286.341064,48898400
1032,283.040009,284.959991,275.029999,276.899994,276.688446,46348700
1033,277.820007,282.480011,272.700012,272.859985,272.65152,52344000
1034,273.75,274.959991,262.670013,267.119995,266.915924,51723500
1035,267.279999,275.579987,266.130005,273.600006,273.390991,39712000
1036,272.540009,273.190002,258.200012,259.309998,259.111877,43661500
1037,249.339996,253,240.029999,244.070007,243.88353,70383300
1038,244.410004,247.220001,234.779999,242.080002,241.895065,55799200
1039,239.169998,239.229996,230.619995,231.190002,231.013367,52478100
1040,222.139999,223.199997,216.600006,219.169998,219.002548,57520700
1041,225.369995,227.25,212.820007,215.039993,214.875702,66225800
1042,217.279999,225,214.550003,222.029999,221.860367,51694300
1043,225.050003,227.770004,211.630005,212.580002,212.417587,56909700
1044,212,220.880005,210.789993,217.830002,217.663574,52570100
1045,217.199997,223.729996,213.139999,221.979996,221.810394,51278100
1046,225.169998,226.699997,212,214.820007,214.655884,46897400
1047,217.089996,223.919998,200,201.830002,201.675812,65620900
1048,203.029999,204.860001,195,195.149994,195.0009,62471300
1049,192.020004,199.449997,190.960007,199.020004,198.86795,64156600
1050,197.179993,197.880005,186.699997,187.880005,187.736465,65314300
1051,185.979996,191.669998,182.899994,184.149994,184.009308,49946000
1052,189.669998,200.369995,184.899994,197.820007,197.668869,57032700
1053,194.020004,201.279999,185.169998,185.470001,185.328293,50043500
1054,185.410004,195.740005,183.910004,195.330002,195.180771,57204900
1055,194,198.25,191.330002,196.020004,195.870239,47575100
1056,199.229996,204,187.509995,203.339996,203.184647,64885500
1057,198.669998,199.25,185,188.440002,188.296021,62633100
1058,187.360001,195.119995,179.899994,186.75,186.60733,63329700
1059,180.339996,182.550003,168.270004,169.5,169.370499,64445500
1060,176.889999,181.979996,170.25,175.949997,175.815567,76147400
1061,173.470001,177.529999,165.679993,166.300003,166.172943,67016700
1062,162.190002,167.880005,155.669998,161.75,161.626434,70872800
1063,167.880005,179.279999,165.929993,177.059998,176.924728,67043700
1064,175.089996,177.880005,171.059998,172.639999,172.508102,52144600
1065,180.740005,183.710007,176.339996,181.770004,181.631134,58583000
1066,177.050003,181.179993,168.639999,169.380005,169.250595,54516100
1067,169.369995,176.869995,167.339996,171.240005,171.109177,62131000
1068,173.320007,174.100006,157.550003,166.940002,166.812469,73910500
1069,162.740005,169.149994,161.789993,168.979996,168.850891,63988900
1070,165.100006,165.970001,157.800003,161.539993,161.41658,58855000
1071,160.199997,171.110001,160,169.75,169.620316,78113200
1072,160.360001,180.919998,160.220001,178.509995,178.373627,99657500
1073,181.860001,188.809998,181,188.110001,187.966293,73837900
1074,189.800003,192,183.5,186.720001,186.577347,66410000
1075,187.240005,190.529999,181.220001,183.199997,183.060028,54451400
1076,182.919998,196.190002,181.979996,195.919998,195.770325,64865600
1077,190.820007,193.320007,185.220001,187.199997,187.056961,59877900
1078,191.389999,193.369995,185.639999,187.860001,187.716476,42240600
1079,184.720001,190,181.880005,189.259995,189.115402,38891400
1080,187.990005,191.800003,185.350006,186.479996,186.376907,36325200
1081,184.809998,189.330002,180.410004,180.479996,180.380234,39557400
1082,176,176.970001,168.690002,169.740005,169.646179,46524800
1083,160,163.119995,156.059998,156.470001,156.383514,60415300
1084,157.309998,160.660004,154.119995,158.360001,158.272461,46968000
1085,160.949997,168.679993,159.259995,165.270004,165.17865,56393600
1086,158.600006,159.419998,154.009995,156.009995,155.923767,54574900
1087,156.479996,159.949997,153.279999,158.800003,158.712219,63033400
1088,164.75,170.080002,164.070007,165.660004,165.568436,48308900
1089,162.259995,166.619995,161.800003,163.600006,163.509583,43713500
1090,165.190002,165.850006,158.529999,162.25,162.160309,46368000
1091,165,171.399994,163.100006,171.259995,171.165329,47215300
1092,173.119995,173.300003,166.259995,168.690002,168.596756,42796800
1093,169,172.020004,159.449997,159.820007,159.731674,46114900
1094,158.139999,158.199997,151.699997,155.419998,155.334091,48235200
1095,153.610001,155.669998,148.619995,151.589996,151.50621,68607000
1096,148.990005,150.630005,143.919998,145.229996,145.149719,57761000
1097,141.75,149.710007,140.550003,149.639999,149.557297,65139700
1098,150.100006,153.190002,147.889999,151.300003,151.21637,52906600
1099,154.559998,159.449997,153.889999,158.580002,158.492355,49290300
1100,154.300003,160.369995,153.889999,158.380005,158.292465,46797200
1101,155.259995,155.270004,150.380005,151.520004,151.436249,43732100
1102,152.679993,154.309998,148.770004,150.820007,150.736649,45848300
1103,145.899994,153.75,144.649994,151.639999,151.556183,52191800
1104,151.080002,154.729996,147.279999,153.720001,153.635025,45623500
1105,156.589996,157.820007,154.449997,157.619995,157.532867,38593500
1106,163.020004,168.970001,160.020004,161.009995,160.92099,67051700
1107,164.860001,171.100006,161.720001,169.919998,169.82608,70236600
1108,169.470001,179.330002,168.009995,178.070007,177.971573,76053800
1109,178.850006,181.440002,175.449997,180.5,180.400223,55704900
1110,178.929993,179.669998,171.369995,173.190002,173.094269,53667100
1111,170.190002,171.240005,166.490005,170.240005,170.145905,48074800
1112,168.889999,169.190002,164.779999,165.330002,165.238617,39786500
1113,170.320007,179.360001,169.130005,177.899994,177.801666,56977600
1114,179.75,181.399994,174.399994,179.839996,179.740585,47464600
1115,178.130005,182.440002,176.919998,181.630005,181.529602,43546000
1116,181.820007,188.460007,179.899994,184.410004,184.308075,47646900
1117,181.220001,189.380005,180.919998,185.259995,185.157593,48952700
1118,181.839996,189.679993,181.369995,188.929993,188.825562,41814600
1119,188.490005,192.740005,187.600006,192.149994,192.043777,40965200
1120,188.100006,192.289993,186.660004,189.889999,189.785034,38606800
1121,175.020004,182.389999,172.419998,177.929993,177.831635,98185900
1122,172.520004,174.470001,167.240005,170.860001,170.765564,66826300
1123,176.979996,181.179993,173.169998,180.970001,180.86998,59742200
1124,181.309998,187.070007,178.759995,179.419998,179.320831,50932700
1125,181.600006,187.179993,179.529999,187.089996,186.986588,47809400
1126,187.009995,191.639999,186.130005,190.320007,190.214813,45766600
1127,189.199997,191.419998,185.009995,188.789993,188.685623,45124000
1128,185.229996,186.880005,181.449997,183.350006,183.248657,44679900
1129,183.009995,188.649994,181.830002,187.729996,187.626221,41544700
1130,184.059998,185.199997,177.699997,178.490005,178.391342,44158800
1131,174.899994,175.580002,169.660004,170.339996,170.24585,40959300
1132,169.889999,174.649994,169.699997,171.809998,171.715027,36998600
1133,170.119995,174.059998,168.949997,172.220001,172.124802,52266100
1134,168.440002,179.470001,168.330002,179.130005,179.030991,77069100
1135,178.570007,179.240005,162.369995,162.600006,162.510117,76912700
1136,160.199997,163.380005,157.669998,158.009995,157.922653,49613200
1137,159.600006,160.389999,151.820007,154.679993,154.594498,53018100
1138,153.839996,155.399994,149.589996,150.940002,150.856567,57371000
1139,142.089996,143.800003,132.699997,139.369995,139.292969,117886500
1140,141,141.710007,135.910004,136.470001,136.394562,74315700
1141,137.309998,137.789993,133.509995,134.649994,134.575577,53575100
1142,135.630005,138.380005,133.460007,137.139999,137.104919,51265700
1143,134.589996,140.080002,133.690002,139.899994,139.864212,62487300
1144,141.570007,144.740005,141.259995,143.869995,143.833191,48661200
